ISBN,Cover-url,Product-URL
9786161405137,https://storage.naiin.com/system/application/bookstore/resource/product/202309/591294/6000080447_front_XXL.jpg?imgname=ตุ๊กตาปิเอโรในคฤหาสน์กางเขน,https://www.naiin.com/product/detail/591294
9786161405175,https://storage.naiin.com/system/application/bookstore/resource/product/202309/591215/6000080449_front_XXL.jpg?imgname=คมมีดลงทัณฑ์,https://www.naiin.com/product/detail/591215
9786161403454,https://storage.naiin.com/system/application/bookstore/resource/product/202309/591228/6000080339_front_XXL.jpg?imgname=รักข้างเดียว,https://www.naiin.com/product/detail/591228
9786161403461,https://storage.naiin.com/system/application/bookstore/resource/product/202309/591292/6000080340_front_XXL.jpg?imgname=อวตาร,https://www.naiin.com/product/detail/591292
9786161404130,https://storage.naiin.com/system/application/bookstore/resource/product/202309/591223/6000080373_front_XXL.jpg?imgname=คุณป้าซานต้า,https://www.naiin.com/product/detail/591223
9786161404154,https://storage.naiin.com/system/application/bookstore/resource/product/202309/591212/6000080374_front_XXL.jpg?imgname=คืนมายา,https://www.naiin.com/product/detail/591212
9786161404123,https://storage.naiin.com/system/application/bookstore/resource/product/202309/591233/6000080369_front_XXL.jpg?imgname=ความลับกาลิเลโอ,https://www.naiin.com/product/detail/591233
9786161403508,https://storage.naiin.com/system/application/bookstore/resource/product/202309/591260/6000080361_front_XXL.jpg?imgname=หน้าที่กับนาทีชีวิต,https://www.naiin.com/product/detail/591260
9786161403881,https://storage.naiin.com/system/application/bookstore/resource/product/202209/559322/6000064897_front_XXL.jpg?imgname=ผู้มาเยือน,https://www.naiin.com/product/detail/559322
9786161403782,https://storage.naiin.com/system/application/bookstore/resource/product/202209/559332/6000064818_front_XXL.jpg?imgname=หงส์ขาวกับค้างคาว,https://www.naiin.com/product/detail/559332
9786161403812,https://storage.naiin.com/system/application/bookstore/resource/product/202209/559320/6000064820_front_XXL.jpg?imgname=ลมไล่ล่าหิมะพาหนี,https://www.naiin.com/product/detail/559320
9786161403850,https://storage.naiin.com/system/application/bookstore/resource/product/202209/559331/6000064892_front_XXL.jpg?imgname=ฆาตกรรมเหนือเมฆ,https://www.naiin.com/product/detail/559331
9786161403898,https://storage.naiin.com/system/application/bookstore/resource/product/202209/559309/6000064901_front_XXL.jpg?imgname=พระอาทิตย์เที่ยงคืน,https://www.naiin.com/product/detail/559309
