isbn,cover_url,product_url
9786167252216,https://storage.naiin.com/system/application/bookstore/resource/product/201208/87722/5049643b41760_XXL.jpg?imgname=โทโฮะกุ-The-Area-Guide-ธรรมชาติตระการตา-บนวิถีอนุรักษ์,https://www.naiin.com/product/detail/87722
9786167063898,https://storage.naiin.com/system/application/bookstore/resource/product/201510/177670/1000177507_front_XXL.jpg?imgname=โอฮะโย่เจแปน-2-โทโฮคุเซนได,https://www.naiin.com/product/detail/177670
9000025656,https://storage.naiin.com/system/application/bookstore/resource/product/201404/137363/6000009504_front_XXL.jpg?imgname=TOHOKU-SENDAI-(โทโฮะกุ-เซ็นได),https://www.naiin.com/product/detail/137363
9786167894317,https://storage.naiin.com/system/application/bookstore/resource/product/202305/580268/1000261418_front_XXL.jpg?imgname=Visit-Hokkaido-Tohoku-เที่ยวฮอกไกโด-โทโฮ,https://www.naiin.com/product/detail/580268
